,ID3ROG3,Latitude,Longitude
5882,16587IN,29.39942145,76.00820157
5883,17503IN,29.70063769,77.02772379
5884,18061IN,30.81584455,76.45516355
5885,16590IN,23.16272263,72.56274772
5886,17504IN,29.39224128,78.44921953
5887,18062IN,31.9244625,75.01069202
5888,16592IN,23.80158727,77.79444899
5889,16558IN,27.872518,81.48408
5890,16594IN,24.05126058,84.46526931
5891,17505IN,25.96501169,85.70252569
5892,16552IN,23.35211565,84.95088825
5893,17355IN,22.91523208,93.0399344
5894,16598IN,26.730768,95.044584
5895,16614IN,19.89851984,81.7408997
5896,16602IN,18.33767699,75.57991376
5897,17506IN,23.24302448,88.82649857
5898,16608IN,21.82500275,73.51363387
5899,17897IN,34.138926,74.743814
5900,16615IN,24.28330148,94.20977047
5901,16961IN,13.51477568,78.07222215
5902,16616IN,22.39110543,73.90184287
5903,16617IN,20.02474825,85.04221349
5904,16620IN,21.68171579,71.50039984
5905,16648IN,18.27470933,75.83374296
5906,17510IN,24.13484259,72.66607602
5907,16649IN,23.97398749,72.96863119
5908,16650IN,26.90186491,83.19911085
5909,16651IN,24.17047854,70.16367567
5910,16652IN,28.91153478,77.45709766
5911,16654IN,25.1278289,81.10124178
5912,16655IN,22.9042645,82.14161101
5913,20662IN,24.1716,88.229
5914,16653IN,22.88642713,72.22985591
5915,16659IN,25.46250655,88.41175885
5916,16660IN,20.21268496,85.93260981
5917,16661IN,17.56367964,79.45853455
5918,11478IN,27.697547,91.89264
5919,16662IN,21.14790593,83.66604116
5920,16663IN,23.370058,88.73794
5921,16553IN,20.4849343,73.46671351
5922,16665IN,19.98447672,85.05061473
5923,16666IN,23.90463791,73.83908103
5924,16668IN,19.83038918,84.95535679
5925,16670IN,23.16645233,71.70354089
5926,16671IN,22.99337552,86.37642795
5927,11503IN,32.27999974,76.47977114
5928,16656IN,22.49594608,82.40223607
5929,16664IN,26.516794,89.602605
5930,16676IN,24.79688262,75.31504109
5931,16677IN,25.95103499,83.98322092
5932,16673IN,19.25818491,73.04919202
5933,17513IN,27.89804868,81.67591629
5934,18064IN,31.0136824,76.13060208
5935,21124IN,29.95038215,77.5599364
5936,21125IN,28.76516177,78.72822219
5937,21126IN,28.45897116,79.42427334
5938,21127IN,27.75860339,81.48573417
5939,21129IN,28.10570956,78.96119056
5940,21128IN,25.75303042,82.60532866
5941,21130IN,18.56472393,74.07557704
5942,21131IN,25.74949117,82.59175309
5943,21133IN,25.88175101,80.80835988
5944,21132IN,28.36223889,78.05180374
5945,16678IN,31.4572553,77.27567221
5946,19007IN,29.12721606,77.70904751
5947,16685IN,30.81582474,77.2784584
5948,16621IN,26.91658033,94.12317664
5949,11537IN,20.1643012,85.18377539
5950,16692IN,23.69985538,77.85271075
5951,17518IN,26.56760582,75.14047602
5952,16684IN,33.96407654,75.29838165
5953,16681IN,22.44199907,86.91961874
5954,16683IN,16.1555485,74.91317449
5955,16693IN,13.55968158,75.48717071
5956,21134IN,14.77758916,74.6655123
5957,20663IN,12.95367,77.598
5958,16755IN,20.21333589,85.13008868
5959,16694IN,10.9914296,77.61575564
5960,16185IN,26.35563158,86.08441491
5961,18290IN,22.74767593,72.44286581
5962,16695IN,20.83902805,86.39310829
5963,16697IN,25.6131564,76.31392318
5964,16698IN,18.98685838,82.7392265
5965,16700IN,16.30710428,75.03339367
5966,16725IN,32.64843186,76.87529658
5967,16706IN,20.94010968,73.74318205
5968,16707IN,27.03347124,76.0951034
5969,16696IN,25.21983595,86.36743625
5970,21135IN,26.39898523,86.25847925
5971,16708IN,21.00155606,78.14158619
5972,18773IN,32.21634041,76.88392005
5973,16702IN,26.91448677,83.71140137
5974,16703IN,25.76999375,82.84222526
5975,16713IN,25.62843184,82.99607764
5976,16714IN,22.3398532,87.03682427
5977,19739IN,18.05509668,74.42615937
5978,16718IN,33.37372748,75.29687067
5979,11544IN,27.49724834,88.35741441
5980,16705IN,23.12995722,80.04060293
5981,16709IN,21.08106544,73.38835458
5982,17519IN,29.23663178,79.17645423
5983,18066IN,31.61507478,74.90168308
5984,21709IN,27.1036,82.00999
5985,21710IN,27.30188,80.16305
5986,21711IN,27.27391,82.84344
5987,21712IN,21.94362,82.81594
5988,21713IN,28.09479,78.93507
5989,21714IN,18.56379,74.06925
5990,21715IN,26.60556,80.55516
5991,16710IN,21.08004465,73.18259915
5992,16711IN,26.28944269,74.6852453
5993,17520IN,24.21977646,88.33731521
5994,16712IN,18.21608876,76.27970075
5995,16717IN,33.89778182,74.2941735
5996,16719IN,18.8470012,83.30878518
5997,16720IN,28.25027385,96.66669938
5998,17427IN,8.694949045,73.11817365
5999,16727IN,22.939848,88.747489
6000,16729IN,21.27291353,76.71064732
6001,16730IN,18.84057376,82.97491095
6002,16731IN,19.57878362,85.13409644
6003,16733IN,19.575393,85.282912
6004,16736IN,18.59749899,83.50717151
6005,17522IN,26.54881395,83.42208508
6006,18067IN,31.71996506,76.1416959
6007,21717IN,19.86322,83.10195
6008,16735IN,33.86814878,74.82961655
6009,19035IN,25.84349395,80.61716243
6010,16734IN,20.33329933,83.57269488
6011,16741IN,19.32097669,82.8578582
6012,16743IN,33.08466777,74.90786846
6013,19194IN,27.40186087,95.20743671
6014,16745IN,27.15906765,88.58197455
6015,19465IN,20.79667,73.14081
6016,16748IN,21.35000829,73.51051954
6017,16749IN,19.66121458,85.07400762
6018,16750IN,22.71423589,73.76106532
6019,16751IN,23.5417527,88.23990446
6020,16753IN,25.49958171,92.37608198
6021,16754IN,16.46907031,75.21755133
6022,16742IN,25.31788921,84.5198916
6023,17523IN,27.11619,88.614175
6024,21477IN,25.16802752,88.18212284
6025,16756IN,19.23410968,77.67227305
6026,16757IN,10.36744948,76.95434558
6027,16760IN,10.83787715,76.94565838
6028,16762IN,29.74132196,77.0454743
6029,16769IN,19.28458789,83.25564823
6030,16768IN,26.1705491,81.95772578
6031,17536IN,27.32496065,82.06570824
6032,21718IN,27.02482,78.08
6033,21719IN,27.30188,80.16305
6034,21558IN,32.672,76.362
6035,16770IN,32.64629098,76.19027966
6036,16771IN,31.14231967,75.97531489
6037,21136IN,14.77537909,74.65981483
6038,16778IN,23.92869193,70.15226078
6039,16779IN,34.41816142,76.87224205
6040,16780IN,28.52741818,94.83848601
6041,16781IN,21.2147146,74.12461162
6042,16782IN,20.03727436,85.15787628
6043,19082IN,21.13539859,85.77944608
6044,16811IN,23.29361108,86.84711382
6045,17538IN,21.73126439,71.44163915
6046,16776IN,27.29137331,88.88562368
6047,16808IN,29.1065229,77.89928716
6048,16809IN,30.57075149,76.67480553
6049,16837IN,21.32834665,83.5696216
6050,16838IN,18.734447,82.89761541
6051,19045IN,19.30126589,82.76725116
6052,16812IN,19.87897496,85.06365889
6053,16839IN,27.33669848,88.72721136
6054,16785IN,12.67351653,76.64056412
6055,16819IN,24.99206523,93.93267193
6056,16787IN,16.67553358,75.08020162
6057,16789IN,34.1537526,75.76197567
6058,21533IN,20.53617,76.38
6059,16803IN,34.37661714,76.60050577
6060,16871IN,24.19202586,73.50102276
6061,16922IN,32.95427175,74.90299606
6062,16793IN,23.03537406,72.26626369
6063,11826IN,25.67438088,90.33111107
6064,16794IN,23.56051951,72.61573248
6065,16795IN,21.37871641,79.6364557
6066,16797IN,13.10861819,75.65283005
6067,16800IN,20.44375012,85.19416235
6068,21478IN,15.20770709,74.22029843
6069,16889IN,11.24888907,77.45467608
6070,16891IN,27.32345501,74.50531669
6071,16799IN,17.11788988,77.07414236
6072,16802IN,19.91830159,85.04140774
6073,16806IN,19.55107873,75.19843976
6074,16820IN,15.03073434,74.66985929
6075,16821IN,21.4748873,71.60143443
6076,17539IN,23.12802584,72.71952015
6077,16788IN,21.48326213,85.21776077
6078,11879IN,26.716694,88.797937
6079,16823IN,23.53910496,85.49426023
6080,17540IN,27.13156663,80.90927495
6081,16824IN,22.832311,88.907574
6082,16825IN,32.59106704,76.61828749
6083,16826IN,18.71564465,74.42899341
6084,16827IN,21.18926647,83.24865893
6085,16828IN,23.8568987,78.90374177
6086,17543IN,26.4599124,82.40105255
6087,16830IN,24.39324413,85.66070969
6088,16831IN,15.20525556,74.82849575
6089,16832IN,29.05042009,79.17350035
6090,16842IN,15.59387065,74.72716959
6091,16843IN,19.01320071,84.12439178
6092,16844IN,19.38611456,79.32692347
6093,16846IN,13.43550782,75.45289775
6094,16848IN,19.82134865,85.21253646
6095,16849IN,21.0973099,85.09748763
6096,16851IN,22.1008701,87.09339761
6097,16854IN,26.23519766,78.6254439
6098,16852IN,19.77483478,85.20498097
6099,21024IN,19.50039,80.278827
6100,21026IN,24.458661,83.026349
6101,21027IN,19.066572,81.968845
6102,21025IN,19.09299,81.960243
6103,21028IN,29.450229,75.668379
6104,21029IN,19.675639,78.53272
6105,21030IN,19.090382,81.995654
6106,21031IN,21.131064,79.136943
6107,21032IN,19.184547,81.955366
6108,21033IN,18.990519,81.791657
6109,21034IN,16.850189,75.696088
6110,21035IN,19.088838,82.02917
6111,21036IN,19.969367,79.281882
6112,21037IN,23.401796,82.385827
6113,21038IN,20.39355,78.142187
6114,16855IN,18.60309281,81.93894164
6115,16870IN,15.79168644,74.22778609
6116,16810IN,19.56400195,74.00267562
6117,16857IN,26.719856,84.670567
6118,16858IN,19.00597083,83.09845805
6119,16859IN,21.21238198,75.88584111
6120,16860IN,23.83340256,85.58778978
6121,16861IN,27.79982175,81.35700615
6122,17545IN,27.13272584,82.10961576
6123,21721IN,28.09095,80.66686
6124,16862IN,19.17079316,73.14166204
6125,16863IN,18.61349378,78.36933059
6126,16864IN,17.817754,83.357962
6127,16865IN,21.90165781,78.72011825
6128,16893IN,13.87628549,75.88417083
6129,11946IN,27.30168378,88.76858935
6130,16873IN,24.66543292,83.07587915
6131,16875IN,15.17049069,74.81671958
6132,16878IN,27.07274096,76.02275155
6133,17549IN,29.92741185,78.00340983
6134,18078IN,31.32347695,76.98568894
6135,21557IN,31.033,76.913
6136,16879IN,33.6882863,76.35341792
6137,16882IN,19.17461281,82.76496317
6138,16886IN,20.69110829,86.33990487
6139,15366IN,26.87777201,88.64104793
6140,16895IN,27.81747878,77.89754411
6141,12027IN,22.74052635,87.57179565
6142,19655IN,28.78589917,78.71666563
6143,12036IN,25.70369307,90.35683582
6144,21138IN,25.57127718,90.17603743
6145,16932IN,13.72883896,78.3226645
6146,16903IN,26.263883,86.834257
6147,17550IN,27.19046371,82.40273705
6148,16900IN,24.061336,91.612758
6149,19755IN,24.16857993,92.30907635
6150,19756IN,23.69564775,91.70480434
6151,19757IN,23.52827623,91.79356867
6152,19760IN,23.9112279,91.90940758
6153,19763IN,23.724024,92.705755
6154,16901IN,21.41228303,79.41061213
6155,21139IN,19.45314397,81.67620193
6156,16902IN,25.79246173,75.1491256
6157,16934IN,15.30978191,75.22130488
6158,16904IN,16.33053738,74.61998414
6159,16905IN,23.729591,88.532974
6160,17551IN,28.035041,81.405693
6161,21140IN,23.29325792,86.44614733
6162,16960IN,15.1262015,74.90458489
6163,16939IN,25.77899351,78.17516592
6164,12051IN,22.94588823,88.62710599
6165,16906IN,12.95817166,75.21845374
6166,16930IN,12.75631313,77.019103
6167,18779IN,25.4708299,93.56648606
6168,16910IN,28.357922,80.939766
6169,16952IN,14.69321439,75.14286269
6170,16911IN,31.17254319,76.20453689
6171,18774IN,13.89345187,75.82483777
6172,16912IN,13.42256119,75.43815713
6173,16430IN,19.82067661,77.04261065
6174,16924IN,23.23484563,87.49271988
6175,16921IN,25.89375998,82.03208285
6176,16925IN,19.39932104,73.15737588
6177,16938IN,27.64658008,95.21927661
6178,16950IN,10.38852898,78.0934212
6179,21302IN,23.63492751,69.97099035
6180,16927IN,26.68779761,92.69512687
6181,16937IN,25.20642942,93.63999106
6182,16944IN,22.41828834,85.84384119
6183,16946IN,24.60242752,92.96401601
6184,16947IN,18.45988157,75.46945171
6185,18775IN,17.20828775,77.41121343
6186,16920IN,17.38731615,77.41541984
6187,12127IN,24.86884592,93.20631115
6188,16958IN,26.75302318,79.62655373
6189,16962IN,9.215336196,77.10192382
6190,13050IN,27.776589,96.631329
6191,16965IN,10.60789345,76.48897442
6192,21630IN,8.30517,77.34858
6193,16967IN,9.602869657,76.57351642
6194,16966IN,11.48581273,76.98615069
6195,16968IN,10.96178784,77.64558522
6196,17451IN,25.45658759,94.3276361
6197,16969IN,23.9853742,91.98119957
6198,16970IN,19.7219344,84.70558979
6199,16971IN,12.74355229,79.60330238
6200,18776IN,13.41449873,77.47443045
6201,16973IN,32.29842191,77.65634125
6202,16975IN,19.63675679,85.03859626
6203,16977IN,26.658406,91.933588
6204,16979IN,23.56674935,91.643727
6205,16980IN,17.407623,82.714711
6206,16986IN,26.69873883,81.4928097
6207,16987IN,20.12595447,85.20236783
6208,16989IN,20.35628116,86.45586208
6209,16992IN,23.02412127,88.77585721
6210,16994IN,12.6144554,93.35779471
6211,12329IN,27.53032662,78.46122893
6212,17571IN,29.65003874,78.14737205
6213,18777IN,30.32293118,75.84299785
6214,19815IN,29.26304866,77.34153718
6215,21479IN,22.75085062,88.8292903
6216,21722IN,32.0372,75.40573
6217,20978IN,30.690204,76.412793
6218,20920IN,30.213437,76.220394
6219,20983IN,30.655379,76.410497
6220,19818IN,27.24724663,74.22174767
6221,19819IN,29.459582,77.308581
6222,20348IN,29.46841928,77.70115956
6223,19821IN,28.1521389,77.75727259
6224,19994IN,29.66021418,75.8904593
6225,20349IN,31.61482788,75.23032876
6226,20853IN,30.752227,76.004748
6227,19824IN,29.58123668,76.41642513
6228,19825IN,29.94049314,77.93639744
6229,19826IN,31.69288482,74.90547463
6230,19830IN,29.27070133,77.11026578
6231,19831IN,29.78638828,77.92453242
6232,19780IN,28.76421054,77.46024373
6233,21728IN,29.44789,77.60091
6234,19783IN,29.162114,77.40707568
6235,19785IN,29.25394053,77.0970973
6236,19835IN,29.9032291,78.16206052
6237,21730IN,29.40877,73.57485
6238,19996IN,29.15208659,77.0973727
6239,19997IN,29.23340739,77.13130811
6240,19786IN,31.13672135,74.70176564
6241,19836IN,29.98763335,77.82356664
6242,19788IN,31.93135541,75.22918978
6243,19837IN,30.00623894,77.67719126
6244,19789IN,31.75535868,75.11075732
6245,20862IN,30.632212,76.004452
6246,20979IN,30.696753,76.399873
6247,19839IN,29.09142524,77.00485654
6248,19840IN,29.63106477,77.92432352
6249,19847IN,29.61191432,77.92801101
6250,20865IN,30.113828,75.613893
6251,19855IN,29.30255063,75.92979318
6252,19856IN,29.14734404,77.34051866
6253,19858IN,28.88846088,77.44191716
6254,19861IN,30.88830004,74.62924817
6255,19862IN,29.96331595,77.63437026
6256,19863IN,31.6021806,75.4398053
6257,21731IN,29.22254,75.81979
6258,19869IN,29.48189311,77.15096611
6259,20867IN,30.304862,75.382765
6260,19872IN,28.09724747,78.19079957
6261,19874IN,29.07032508,77.86887241
6262,20350IN,30.50890488,77.56420166
6263,20000IN,29.3413896,76.53947106
6264,20001IN,29.48831435,77.01168007
6265,19877IN,29.12105398,77.27138258
6266,20872IN,30.534106,75.993908
6267,20873IN,31.079864,75.530995
6268,19880IN,27.68551548,74.56944646
6269,19881IN,29.84067139,78.01728979
6270,20875IN,30.815142,75.796801
6271,20005IN,26.94901308,72.98225783
6272,21744IN,27.59718,77.62963
6273,20878IN,29.793405,75.369753
6274,21745IN,27.92585,78.08379
6275,20223IN,28.95316074,76.61272805
6276,21746IN,31.52953,74.88019
6277,19883IN,30.60075132,74.41441351
6278,19884IN,29.36820756,77.30629152
6279,20006IN,31.75412001,75.21396349
6280,20881IN,30.34472,76.348417
6281,19886IN,29.17483049,78.79662785
6282,20883IN,31.466824,74.938437
6283,21749IN,27.92585,78.08379
6284,20007IN,29.5162704,76.33176965
6285,21481IN,29.49626122,76.38704103
6286,20884IN,30.340987,75.937253
6287,20008IN,31.99206245,75.14549945
6288,20981IN,30.705994,76.39684
6289,19889IN,29.29721371,76.92125095
6290,21752IN,28.76887,77.08136
6291,21753IN,27.59718,77.62963
6292,19892IN,28.31593618,77.44194987
6293,21755IN,29.44789,77.60091
6294,21757IN,27.59718,77.62963
6295,21758IN,27.59718,77.62963
6296,19895IN,29.9570703,76.55945821
6297,21141IN,28.61735324,77.16397016
6298,19898IN,30.98460737,76.30062947
6299,19900IN,31.8680956,74.90045238
6300,21759IN,27.02482,78.08
6301,21482IN,28.20083075,77.42107269
6302,20011IN,29.13210187,76.52116054
6303,19901IN,30.98908785,74.8561209
6304,19902IN,29.92260466,77.68404192
6305,19903IN,31.95163695,75.22149402
6306,20012IN,31.65285825,75.39143984
6307,20013IN,30.01460678,77.72372978
6308,19906IN,31.90564908,74.89903535
6309,20014IN,29.17491782,77.28112994
6310,21760IN,28.76887,77.08136
6311,19907IN,28.29725829,78.31684539
6312,20361IN,27.80192626,77.93392203
6313,20363IN,28.11315769,78.40028652
6314,20897IN,30.577033,74.878604
6315,19910IN,27.44945517,74.52093761
6316,19911IN,29.70897061,77.82632052
6317,19913IN,28.9602264,77.67262457
6318,16997IN,18.89134573,83.88243717
6319,21631IN,16.79087,75.96711
6320,16998IN,30.78438725,78.08138544
6321,16999IN,21.50312351,75.80193049
6322,18778IN,12.44152586,77.11696654
6323,19239IN,19.42141175,72.93616774
6324,17007IN,24.02457169,88.61495886
6325,17008IN,22.83302879,75.64786006
6326,17010IN,32.56654983,75.77439329
6327,17572IN,30.38251597,76.20239126
6328,18122IN,31.76268295,75.28835484
6329,17011IN,29.94116816,77.80101506
6330,17574IN,29.44789,77.6
6331,17012IN,27.07167675,88.73133072
6332,17013IN,26.67080931,73.08118708
6333,17019IN,22.875332,88.782938
6334,17573IN,29.55895572,77.75071505
6335,21142IN,29.68670079,79.51988553
6336,21143IN,25.75327506,82.60938641
6337,17020IN,19.20247734,83.21626519
6338,17029IN,21.8198781,86.03987831
6339,17030IN,28.83938044,78.84401968
6340,20808IN,23.13376,79.78701
6341,17031IN,26.71901541,85.52811366
6342,21144IN,32.04297292,75.44289171
6343,17034IN,19.02775741,76.33267151
6344,17130IN,27.15077503,92.53291537
6345,17296IN,27.92350807,95.25547318
6346,17036IN,21.04265035,85.99171802
6347,17577IN,24.9918764,80.04752158
6348,17035IN,24.03781847,78.79293925
6349,17576IN,22.86107633,75.86165916
6350,21763IN,27.02482,78.08
6351,21764IN,27.41745,79.44928
6352,17127IN,22.48995012,74.09914381
6353,17584IN,22.63843721,73.37398397
6354,12401IN,27.50806905,96.44559346
6355,17037IN,9.934445,79.11263
6356,17038IN,11.42120564,77.4162053
6357,17041IN,11.07299673,76.93851918
6358,17039IN,26.38379202,78.55763039
6359,17040IN,16.57106407,75.00581793
6360,17578IN,22.90677383,72.35182527
6361,17201IN,21.81872819,71.8015186
6362,18780IN,17.42262958,77.3237783
6363,20975IN,27.306804,88.611338
6364,17042IN,19.11009428,74.55973289
6365,17170IN,20.21125726,85.59095945
6366,17044IN,28.42702049,80.00286673
6367,17579IN,27.54760603,78.36553271
6368,18123IN,31.1542466,76.70610635
6369,20687IN,26.61787,84.93
6370,20688IN,24.17,88.22
6371,17872IN,27.02867423,94.86160902
6372,21146IN,22.87802664,88.07919688
6373,17016IN,26.54159594,93.36513757
6374,17047IN,18.48578532,76.53795063
6375,17199IN,10.96591608,77.18550945
6376,17198IN,10.33941618,76.94702396
6377,17052IN,27.61057591,80.62125417
6378,17053IN,18.86643063,83.1927065
6379,17204IN,12.87070487,75.79266555
6380,17593IN,26.22222,74.77933
6381,21147IN,12.85880397,75.26976659
6382,20667IN,17.79657,75.487
6383,17051IN,25.08171526,74.16704816
6384,17055IN,22.01082697,85.65041345
6385,17056IN,11.59113444,76.39233206
6386,21765IN,10.65784,79.23802
6387,17057IN,11.04615295,79.25761186
6388,17058IN,10.32061768,76.43425068
6389,17200IN,10.31269219,76.69368642
6390,17059IN,23.03199479,77.08034895
6391,17060IN,22.733667,88.890656
6392,17061IN,26.7291192,85.36655628
6393,17580IN,26.1688862,83.87637832
6394,21148IN,25.91196834,84.11480125
6395,21149IN,26.05211414,83.62865671
6396,21150IN,25.28345438,81.97873266
6397,21766IN,26.59152,85.55513
6398,17065IN,27.76620107,74.7064577
